Odom,1748362266611652027,0.00019213
Beacons,1748362266612208151,0.000326151
Altimeter,1748362266612409494,6.5597e-05
Odom,1748362266712311190,0.00038731
GPS,1748362266712848002,0.000190705
Beacons,1748362266713902524,0.000688554
Altimeter,1748362266714190856,8.1308e-05
Odom,1748362266811889805,0.000310171
Beacons,1748362266812799959,0.000553175
Altimeter,1748362266813136140,9.6385e-05
Odom,1748362266912236548,0.000452667
Beacons,1748362266913720073,0.000869024
Altimeter,1748362266914185162,0.000123894
Odom,1748362267011447448,0.000158093
Beacons,1748362267011804788,0.000143824
Altimeter,1748362267011919459,3.052e-05
Odom,1748362267111754519,0.000379406
Beacons,1748362267112744889,0.000657281
Altimeter,1748362267113144698,7.687e-05
Odom,1748362267211986801,0.000330979
Beacons,1748362267212905668,0.000382929
Altimeter,1748362267213184892,5.2052e-05
Odom,1748362267311896151,0.000319593
Beacons,1748362267312722983,0.000457736
Altimeter,1748362267312974858,6.5679e-05
Odom,1748362267411284960,0.000125846
Beacons,1748362267411627563,0.000163208
Altimeter,1748362267411735766,2.5377e-05
Odom,1748362267511472647,0.000149037
Beacons,1748362267511874242,0.000187381
Altimeter,1748362267511977344,2.8322e-05
Odom,1748362267611905621,0.000301957
Beacons,1748362267612646820,0.000436834
Altimeter,1748362267612890056,6.4115e-05
Odom,1748362267712258509,0.000500802
GPS,1748362267712875697,0.000210864
Beacons,1748362267713768686,0.000517911
Altimeter,1748362267714081272,8.154e-05
Odom,1748362267811815776,0.000292573
Beacons,1748362267812556842,0.000426661
Altimeter,1748362267812777689,5.7516e-05
Odom,1748362267911465342,0.000158169
Altimeter,1748362267911758362,5.5385e-05
Beacons,1748362267912142838,0.000256893
Odom,1748362268011458700,0.000150208
Beacons,1748362268011772861,0.000129207
Altimeter,1748362268011865175,2.3479e-05
Odom,1748362268111282328,0.000105962
Beacons,1748362268111617891,0.000184374
Altimeter,1748362268111728674,2.5882e-05
Odom,1748362268211359852,0.000149518
Beacons,1748362268211859775,0.00022002
Altimeter,1748362268212015168,3.0589e-05
Odom,1748362268311779849,0.000247891
Beacons,1748362268312476089,0.000377514
Altimeter,1748362268312670822,4.9521e-05
Odom,1748362268411425106,0.000166009
Beacons,1748362268411880357,0.000234319
Altimeter,1748362268412075769,5.3014e-05
Odom,1748362268511931180,0.00027765
Beacons,1748362268512671929,0.000317676
Altimeter,1748362268512899879,5.8636e-05
Odom,1748362268611622024,0.000197444
Beacons,1748362268612165706,0.000303338
Altimeter,1748362268612322268,4.3691e-05
Odom,1748362268711402115,0.000149627
GPS,1748362268711695368,9.7573e-05
Beacons,1748362268712023644,0.000189431
Altimeter,1748362268712101047,2.0798e-05
Odom,1748362268811423640,0.000163356
Beacons,1748362268811782935,0.000171962
Altimeter,1748362268811918258,3.5731e-05
Odom,1748362268912086924,0.000417778
Beacons,1748362268913255017,0.000655482
Altimeter,1748362268913649100,0.000101818
Odom,1748362269012074208,0.000370414
Beacons,1748362269013788501,0.00116989
Altimeter,1748362269014175452,7.4124e-05
Odom,1748362269111460486,0.000176162
Beacons,1748362269111879663,0.000215473
Altimeter,1748362269112020997,4.025e-05
Odom,1748362269211265266,0.000119185
Beacons,1748362269211726516,0.000237823
Altimeter,1748362269211861460,2.4614e-05
Odom,1748362269311713425,0.000219427
Beacons,1748362269312209425,0.000231697
Altimeter,1748362269312437074,7.0723e-05
Odom,1748362269411522509,0.000208985
Beacons,1748362269411883705,0.000185659
Altimeter,1748362269411981819,2.5156e-05
Odom,1748362269511580393,0.000172759
Beacons,1748362269512050702,0.000257007
Altimeter,1748362269512226030,4.8355e-05
Odom,1748362269611568587,0.000204986
Beacons,1748362269611968291,0.000187733
Altimeter,1748362269612112055,3.8784e-05
Odom,1748362269711750947,0.000225651
GPS,1748362269712101442,0.000135265
Beacons,1748362269712622874,0.000322669
Altimeter,1748362269712829296,5.9465e-05
Odom,1748362269811508198,0.000170964
Beacons,1748362269811901063,0.000194779
Altimeter,1748362269812033568,3.3902e-05
Odom,1748362269911709581,0.000229599
Beacons,1748362269912226360,0.000188147
Altimeter,1748362269912454429,7.5859e-05
Odom,1748362270012290504,0.000521749
Beacons,1748362270013284699,0.00051476
Altimeter,1748362270013876389,0.0001612
Odom,1748362270112091244,0.000471996
Beacons,1748362270112907547,0.000350452
Altimeter,1748362270113191131,7.3483e-05
Odom,1748362270211577715,0.000197525
Beacons,1748362270212035856,0.000238061
Altimeter,1748362270212184780,4.0797e-05
Odom,1748362270312096636,0.000367469
Beacons,1748362270312900341,0.000444056
Altimeter,1748362270313196767,8.1679e-05
Odom,1748362270411835497,0.000335935
Beacons,1748362270413042457,0.00075278
Altimeter,1748362270413546973,8.7782e-05
Odom,1748362270512270502,0.000425408
Beacons,1748362270513448415,0.000647739
Altimeter,1748362270513865058,0.000114524
Odom,1748362270611673344,0.000196684
Beacons,1748362270612206052,0.000287806
Altimeter,1748362270612410120,6.8439e-05
Odom,1748362270711995288,0.000354432
GPS,1748362270712630460,0.000205757
Beacons,1748362270713487190,0.000602245
Altimeter,1748362270713909737,0.000122099
Odom,1748362270811465086,0.000159896
Beacons,1748362270811763317,0.000122392
Altimeter,1748362270811910123,3.6444e-05
Odom,1748362270911502941,0.000212726
Beacons,1748362270912038247,0.000207005
Altimeter,1748362270912222582,4.4908e-05
Odom,1748362271011826180,0.00041373
Beacons,1748362271012479404,0.000371233
Altimeter,1748362271012709312,6.2207e-05
Odom,1748362271112941936,0.000840712
Beacons,1748362271114273008,0.000698353
Altimeter,1748362271114754164,0.00012991
Odom,1748362271212147847,0.000386047
Beacons,1748362271213131947,0.000513875
Altimeter,1748362271213595880,0.000119594
Odom,1748362271311426696,0.000140857
Beacons,1748362271311734343,0.000145411
Altimeter,1748362271311824323,2.4083e-05
Odom,1748362271411513772,0.000158982
Beacons,1748362271411756286,0.000105959
Altimeter,1748362271411851309,1.7963e-05
Odom,1748362271511250107,0.000118273
Beacons,1748362271511558483,0.000128024
Altimeter,1748362271511698827,2.8369e-05
Odom,1748362271612052866,0.000444121
Beacons,1748362271613066052,0.000507243
Altimeter,1748362271613430912,0.000107824
Odom,1748362271711268688,0.000114422
GPS,1748362271711454363,7.8762e-05
Beacons,1748362271711683005,0.000117975
Altimeter,1748362271711778306,2.6604e-05
Odom,1748362271811854524,0.000283857
Beacons,1748362271812512022,0.00034346
Altimeter,1748362271812767038,7.0326e-05
Odom,1748362271911920714,0.00030493
Beacons,1748362271912624349,0.000368737
Altimeter,1748362271912962774,0.000114287
Odom,1748362272011570280,0.000238832
Beacons,1748362272012092066,0.000272685
Altimeter,1748362272012278654,5.0967e-05
Odom,1748362272111709468,0.00025491
Beacons,1748362272112287000,0.000268202
Altimeter,1748362272112525972,6.0411e-05
Odom,1748362272211522524,0.000222543
Beacons,1748362272212003598,0.000228472
Altimeter,1748362272212180196,4.7406e-05
Odom,1748362272311878016,0.000306358
Beacons,1748362272312516845,0.000280429
Altimeter,1748362272312785895,7.2151e-05
Odom,1748362272411376029,0.000141665
Beacons,1748362272411634375,8.8634e-05
Altimeter,1748362272411758183,3.4741e-05
Odom,1748362272512156736,0.00046532
Beacons,1748362272513108487,0.000411043
Altimeter,1748362272513538320,0.000116889
Odom,1748362272611867792,0.000341348
Beacons,1748362272612516867,0.000308452
Altimeter,1748362272612819234,8.7767e-05
Odom,1748362272711518898,0.000233614
GPS,1748362272711932908,0.000161905
Beacons,1748362272712364038,0.000215016
Altimeter,1748362272712592346,7.1522e-05
Odom,1748362272811554877,0.000291085
Beacons,1748362272811935808,0.0001166
Altimeter,1748362272812077668,3.5172e-05
Odom,1748362272911298893,0.000136668
Beacons,1748362272911913532,0.000143259
Altimeter,1748362272912059605,3.4352e-05
Odom,1748362273011749361,0.000292127
Beacons,1748362273012579914,0.000416051
Altimeter,1748362273012993780,0.000116521
Odom,1748362273112090892,0.000430359
Beacons,1748362273112738504,0.000163596
Altimeter,1748362273113145553,0.000124034
Odom,1748362273211793342,0.000304811
Beacons,1748362273212356103,0.000187805
Altimeter,1748362273212650853,7.5949e-05
Odom,1748362273311784099,0.000290946
Beacons,1748362273312441843,0.000250756
Altimeter,1748362273312692447,6.5933e-05
Odom,1748362273411872658,0.000286607
Beacons,1748362273412482385,0.000164294
Altimeter,1748362273412884408,0.000122133
Odom,1748362273511672078,0.000216561
Beacons,1748362273512130709,0.000188178
Altimeter,1748362273512325113,5.5171e-05
Odom,1748362273611405479,0.000161116
Beacons,1748362273611694980,0.000118226
Altimeter,1748362273611812067,3.1732e-05
Odom,1748362273711325954,0.000152127
GPS,1748362273711644748,9.9013e-05
Beacons,1748362273711910750,0.00011272
Altimeter,1748362273712022485,3.1566e-05
Odom,1748362273811362652,0.000184703
Beacons,1748362273811722767,0.000128531
Altimeter,1748362273811869305,3.3392e-05
Odom,1748362273911450427,0.000148303
Beacons,1748362273911734516,0.000120584
Altimeter,1748362273911856324,3.4386e-05
Odom,1748362274011335618,0.000121553
Beacons,1748362274011571424,6.928e-05
Altimeter,1748362274011683226,2.924e-05
Odom,1748362274111185342,0.000125202
Beacons,1748362274111425547,8.6274e-05
Altimeter,1748362274111544126,3.1943e-05
Odom,1748362274212500974,0.000428314
Beacons,1748362274213367824,0.00041858
Altimeter,1748362274213849321,0.000100398
Odom,1748362274311248064,0.000138685
Beacons,1748362274311591330,0.000133959
Altimeter,1748362274311769467,4.3331e-05
Odom,1748362274411270162,0.000157091
Beacons,1748362274411725263,0.000196351
Altimeter,1748362274411962493,5.8059e-05
Odom,1748362274511425473,0.000152251
Beacons,1748362274511729061,0.000141552
Altimeter,1748362274511849488,3.2368e-05
Odom,1748362274611483450,0.000227351
Beacons,1748362274611954366,0.000220496
Altimeter,1748362274612115476,4.4335e-05
Odom,1748362274711405346,0.000158058
GPS,1748362274711644726,8.1387e-05
Beacons,1748362274711867174,8.9346e-05
Altimeter,1748362274711998245,3.8228e-05
Odom,1748362274811773318,0.000329599
Beacons,1748362274812310781,0.000128855
Altimeter,1748362274812641520,9.2637e-05
Odom,1748362274912130032,0.000431801
Beacons,1748362274913184391,0.000508695
Altimeter,1748362274913606827,0.000114073
Odom,1748362275011984318,0.000357642
Beacons,1748362275013486829,0.000957267
Altimeter,1748362275014299755,0.000249891
Odom,1748362275111371702,0.000170907
Beacons,1748362275111911075,0.000259391
Altimeter,1748362275112093739,5.7471e-05
Odom,1748362275211765788,0.000397507
Beacons,1748362275212489512,0.000336384
Altimeter,1748362275212764815,6.7364e-05
Odom,1748362275311793580,0.000313889
Beacons,1748362275312560925,0.000345161
Altimeter,1748362275313098918,0.000153148
Odom,1748362275411706854,0.000264357
Beacons,1748362275412333358,0.000289586
Altimeter,1748362275412588585,6.696e-05
Odom,1748362275511440348,0.000196219
Beacons,1748362275511791597,0.000150092
Altimeter,1748362275511947844,4.355e-05
Odom,1748362275611846196,0.000382584
Beacons,1748362275612806422,0.000481152
Altimeter,1748362275613228817,0.000113753
Odom,1748362275711658900,0.000295328
GPS,1748362275712113198,0.000167445
Beacons,1748362275712751375,0.000375614
Altimeter,1748362275713172994,8.8448e-05
Odom,1748362275811741356,0.000305066
Beacons,1748362275812597670,0.000462373
Altimeter,1748362275812938618,8.0476e-05
Odom,1748362275911770012,0.000276021
Beacons,1748362275912351852,0.000242473
Altimeter,1748362275912611775,7.1818e-05
Odom,1748362276012023024,0.000397632
Beacons,1748362276013071796,0.000513065
Altimeter,1748362276013495673,0.000130484
Odom,1748362276112539039,0.000554767
Beacons,1748362276113738018,0.000502032
Altimeter,1748362276114177605,0.000115765
Odom,1748362276211726910,0.00035703
Beacons,1748362276212751560,0.000600774
Altimeter,1748362276213133053,6.4101e-05
Odom,1748362276311900863,0.000318023
Beacons,1748362276312901956,0.000563999
Altimeter,1748362276313311259,0.00013316
Odom,1748362276412098823,0.000460476
Beacons,1748362276413717916,0.000945545
Altimeter,1748362276414342018,0.000188972
Odom,1748362276511739549,0.000269147
Beacons,1748362276512295453,0.00022684
Altimeter,1748362276512562953,6.6129e-05
Odom,1748362276611943064,0.000425893
Beacons,1748362276612889333,0.000404991
Altimeter,1748362276613305570,0.000113172
Odom,1748362276712216006,0.000529676
GPS,1748362276713284954,0.000417075
Beacons,1748362276714706502,0.000759073
Altimeter,1748362276715347956,0.000204246
Odom,1748362276811355348,0.000158543
Beacons,1748362276811875359,0.000280584
Altimeter,1748362276812032875,2.9173e-05
Odom,1748362276911882690,0.000369248
Beacons,1748362276913725589,0.000948704
Altimeter,1748362276914307563,0.000128029
Odom,1748362277011285461,0.000119564
Beacons,1748362277011532204,0.00012114
Altimeter,1748362277011656186,2.7332e-05
Odom,1748362277112222931,0.000451961
Beacons,1748362277113358263,0.000559546
Altimeter,1748362277113834518,0.000130365
Odom,1748362277211263088,0.000172399
Beacons,1748362277211790931,0.000274934
Altimeter,1748362277212040627,7.5282e-05
Odom,1748362277312186563,0.000444148
Beacons,1748362277313779994,0.000954763
Altimeter,1748362277314362330,0.000185896
Odom,1748362277411597763,0.000300026
Beacons,1748362277412861147,0.000809969
Altimeter,1748362277413747642,0.000245211
Odom,1748362277511260344,0.000138192
Beacons,1748362277511556481,0.000109036
Altimeter,1748362277511673224,3.0895e-05
Odom,1748362277611968768,0.00045578
Beacons,1748362277613115196,0.000536942
Altimeter,1748362277613542028,0.000115131
Odom,1748362277712205976,0.000453883
GPS,1748362277713094178,0.000368899
Beacons,1748362277714034676,0.00051507
Altimeter,1748362277714455334,0.000132457
Odom,1748362277812238184,0.000529347
Beacons,1748362277814002322,0.00102216
Altimeter,1748362277814404576,8.796e-05
Odom,1748362277912043338,0.000454709
Beacons,1748362277913590479,0.000911368
Altimeter,1748362277914171283,0.000187981
Odom,1748362278011240548,0.000132697
Beacons,1748362278011602778,0.000195247
Odom,1748362278111574080,0.000339819
Beacons,1748362278112108466,0.000213644
Altimeter,1748362278112270114,3.9225e-05
Odom,1748362278211937010,0.000391197
Beacons,1748362278212746342,0.000345957
Altimeter,1748362278213150316,0.000114686
Odom,1748362278311565143,0.0002372
Beacons,1748362278311903748,7.1585e-05
Altimeter,1748362278312089952,5.3421e-05
Odom,1748362278411723472,0.000333558
Beacons,1748362278412549020,0.000331964
Altimeter,1748362278412820112,6.8087e-05
Odom,1748362278511501502,0.000282863
Beacons,1748362278512207370,0.000353541
Altimeter,1748362278512601937,0.000124338
Odom,1748362278611843387,0.000390967
Beacons,1748362278612813806,0.000448707
Altimeter,1748362278613463458,0.000266989
Odom,1748362278711168850,0.000155635
GPS,1748362278711449614,0.000116581
Beacons,1748362278711660288,6.6248e-05
Altimeter,1748362278711830101,5.5327e-05
Odom,1748362278811358231,0.000214191
Beacons,1748362278811932244,0.000262628
Altimeter,1748362278812197073,8.3332e-05
Odom,1748362278912162804,0.000459461
Beacons,1748362278913528685,0.000537743
Altimeter,1748362278913981526,8.5131e-05
Odom,1748362279011195340,0.000130969
Beacons,1748362279011575071,0.000126344
Altimeter,1748362279011708298,3.2474e-05
Odom,1748362279112222919,0.000519869
Beacons,1748362279113695536,0.000727291
Altimeter,1748362279114332381,0.000120083
Odom,1748362279212039275,0.000440457
Beacons,1748362279212953116,0.000401477
Altimeter,1748362279213359421,0.000113553
Odom,1748362279311608849,0.000272103
Beacons,1748362279312158104,0.000226337
Altimeter,1748362279312416928,8.5192e-05
Odom,1748362279411341893,0.000203524
Beacons,1748362279411759667,0.000145313
Altimeter,1748362279411934351,4.46e-05
Odom,1748362279511182998,0.000155987
Beacons,1748362279511497455,0.000138976
Altimeter,1748362279511634574,3.6707e-05
Odom,1748362279611907736,0.000351607
Beacons,1748362279612847818,0.000417318
Altimeter,1748362279613316402,0.000124422
Odom,1748362279711069511,0.000119788
GPS,1748362279711256260,6.5384e-05
Beacons,1748362279711411006,5.5218e-05
Altimeter,1748362279711524334,3.4234e-05
Odom,1748362279811739810,0.000347244
Beacons,1748362279812776286,0.000538318
Altimeter,1748362279813151104,8.0575e-05
Odom,1748362279911356322,0.0001664
Beacons,1748362279912042023,0.000102051
Altimeter,1748362279912212449,3.6361e-05
Odom,1748362280011600849,0.000324128
Beacons,1748362280012076342,0.00016135
Altimeter,1748362280012221801,3.8343e-05
Odom,1748362280112291996,0.000300239
Beacons,1748362280112859102,0.000252889
Altimeter,1748362280113157591,0.000105091
Odom,1748362280211345110,0.000182327
Beacons,1748362280211738424,0.000158338
Altimeter,1748362280211919105,4.7789e-05
Odom,1748362280311663172,0.000323366
Beacons,1748362280312173683,0.000167053
Altimeter,1748362280312420801,7.8029e-05
Odom,1748362280411302271,0.000161584
Beacons,1748362280411654451,0.000138517
Altimeter,1748362280411795137,3.8606e-05
Odom,1748362280511847147,0.000364266
Beacons,1748362280512410397,0.000208888
Altimeter,1748362280512702214,8.6344e-05
Odom,1748362280611281743,0.000170231
Beacons,1748362280611655569,0.000142612
Altimeter,1748362280611819374,4.5344e-05
Odom,1748362280711753633,0.000426052
GPS,1748362280712048269,0.000110132
Beacons,1748362280712332788,0.000124532
Altimeter,1748362280712540006,6.3824e-05
Odom,1748362280811890619,0.00038185
Beacons,1748362280812666239,0.000416075
Altimeter,1748362280813035704,9.4915e-05
Odom,1748362280911328429,0.000183021
Beacons,1748362280912130855,0.000166744
Altimeter,1748362280912308220,3.7719e-05
Odom,1748362281011728528,0.000339209
Beacons,1748362281012471031,0.000271633
Altimeter,1748362281012902949,0.000135009
Odom,1748362281111814342,0.000464679
Beacons,1748362281112561038,0.000274265
Altimeter,1748362281112846473,7.1875e-05
Odom,1748362281211299228,0.000171382
Beacons,1748362281211659380,0.000139865
Altimeter,1748362281211807945,4.0496e-05
Odom,1748362281311334929,0.000188048
Beacons,1748362281311735782,0.000150044
Altimeter,1748362281311892831,4.5318e-05
Odom,1748362281411176291,0.000183155
Beacons,1748362281411497489,0.000123882
Altimeter,1748362281411657624,4.4508e-05
